zipCode,disasterNumber,sum_approvedForFemaAssistanceOwners,sum_totalApprovedIhpAmountOwners,sum_repairReplaceAmountOwners,sum_rentalAmountOwners,sum_otherNeedsAmountOwners,sum_approvedBetween1And10000Owners,sum_approvedBetween100001And25000Owners,sum_approvedBetween25001AndMaxOwners,sum_totalMaxGrantsOwners,sum_approvedForFemaAssistanceRenters,sum_totalApprovedIhpAmountRenters,sum_rentalAmountRenters,sum_otherNeedsAmountRenters,sum_approvedBetween1And10000Renters,sum_approvedBetween100001And25000Renters,sum_approvedBetween25001AndMaxRenters,sum_totalMaxGrantsRenters,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,designatedIncidentTypes,declarationRequestDate,id,hash,lastRefresh,declarationYear,average_assistance_per_owner,average_assistance_per_renter,total_approved_fema_assistance,total_approved_Ihp_amount,city,after_2020_only,latitude,longitude
99021,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,,,"Mead, Washington",Yes,47.7664789,-117.3552741
99022,4759,46.0,804451.21,726227.0,34132.0,44092.21,11.0,8.0,27.0,10.0,19.0,138834.37,52538.0,86296.37,14.0,4.0,1.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,17488.069782608694,7307.072105263158,65.0,943285.58,"Medical Lake, Washington",Yes,47.5728748,-117.6826803
99025,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,,,"Newman Lake, Washington",Yes,47.74404759999999,-117.0689059
99037,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,,,"Veradale, Washington",Yes,47.6569601,-117.1965932
99156,4759,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,,,"Newport, Washington",Yes,48.1796277,-117.0432583
99201,4759,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,,,"Spokane, Washington",Yes,47.6579711,-117.4235319
99202,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Spokane, Washington",Yes,47.6579711,-117.4235319
99203,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,,,"Spokane, Washington",Yes,47.6579711,-117.4235319
99204,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,,,"Spokane, Washington",Yes,47.6579711,-117.4235319
99205,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Spokane, Washington",Yes,47.6579711,-117.4235319
99206,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Spokane, Washington",Yes,47.6579711,-117.4235319
99207,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Spokane, Washington",Yes,47.6579711,-117.4235319
99208,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Spokane, Washington",Yes,47.6579711,-117.4235319
99212,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Spokane, Washington",Yes,47.6579711,-117.4235319
99216,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Spokane, Washington",Yes,47.6579711,-117.4235319
99217,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,,,"Spokane, Washington",Yes,47.6579711,-117.4235319
99218,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,,,"Spokane, Washington",Yes,47.6579711,-117.4235319
99223,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Spokane, Washington",Yes,47.6579711,-117.4235319
99224,4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-04-03T00:00:00.000Z,,10.0,1.0,0.0,1.0,1.0,Z,2023-10-04T00:00:00.000Z,23a5c902-2c00-4b1d-bb7c-74e113dbf095,c7924717d4ac710f6f3b3c60ad62aaa7b50999b8,2024-10-09T19:01:58.075Z,2024,,,0.0,0.0,"Spokane, Washington",Yes,47.6579711,-117.4235319
99320,4558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2020-08-22T00:00:00.000Z,WILDFIRES,2020-08-14T00:00:00.000Z,2020-09-26T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-08-22T00:00:00.000Z,2020-10-01T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-08-20T00:00:00.000Z,8a7004f0-b239-4d56-8fdd-e7be783f0b94,f87b98f440548277b9e8ca7b447670ead1a6213c,2024-10-09T19:01:58.075Z,2020,,,,,"Benton City, Washington",Yes,46.2631897,-119.487802
12317,1498,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003-10-27T00:00:00.000Z,"WILDFIRES, FLOODING, MUDFLOW AND DEBRIS FLOW DIRECTLY RELATED T ",2003-10-21T00:00:00.000Z,2004-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2003-10-27T00:00:00.000Z,2024-01-31T00:00:00.000Z,2019-09-30T00:00:00.000Z,9.0,1.0,1.0,1.0,1.0,,2003-10-26T00:00:00.000Z,11c12df0-4404-4cda-8f53-726778de4862,922acf8ca49d30ba72af2b91808fa48518b686ab,2024-10-09T19:01:58.075Z,2003,,,,,Error,No,,
22325,1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2003-10-27T00:00:00.000Z,"WILDFIRES, FLOODING, MUDFLOW AND DEBRIS FLOW DIRECTLY RELATED T ",2003-10-21T00:00:00.000Z,2004-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2003-10-27T00:00:00.000Z,2024-01-31T00:00:00.000Z,2019-09-30T00:00:00.000Z,9.0,1.0,1.0,1.0,1.0,,2003-10-26T00:00:00.000Z,11c12df0-4404-4cda-8f53-726778de4862,922acf8ca49d30ba72af2b91808fa48518b686ab,2024-10-09T19:01:58.075Z,2003,,,,,Error,No,,
73044,1623,,,,,,,,,,1.0,7152.83,571.0,6581.83,1.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,7152.83,,,"Guthrie, Oklahoma",No,35.878937,-97.42531849999999
73052,1623,,,,,,,,,,1.0,7482.74,451.0,7031.74,1.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,7482.74,,,"Lindsay, Oklahoma",No,34.8347959,-97.6025319
73054,1623,,,,,,,,,,1.0,7537.27,468.0,7069.27,1.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,7537.27,,,"Luther, Oklahoma",No,35.6617259,-97.195588
73055,1623,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Marlow, Oklahoma",No,34.6481318,-97.9580933
73064,1623,,,,,,,,,,3.0,1404.0,1404.0,0.0,3.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,468.0,,,"Mustang, Oklahoma",No,35.384226,-97.7244867
73084,1623,,,,,,,,,,1.0,9144.47,786.0,8358.47,1.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,9144.47,,,"Spencer, Oklahoma",No,35.5103197,-97.36786239999999
73108,1623,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73111,1623,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73115,1623,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73121,1623,,,,,,,,,,1.0,7102.32,468.0,6634.32,1.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,7102.32,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73127,1623,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73149,1623,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73165,1623,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73433,1623,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Elmore City, Oklahoma",No,34.6228594,-97.39641379999999
73442,1623,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Loco, Oklahoma",No,34.3292549,-97.6811407
73449,1623,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Mead, Oklahoma",No,33.9995422,-96.5091609
73481,1623,,,,,,,,,,4.0,25865.18,1985.0,23880.18,4.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,6466.295,,,"Ratliff City, Oklahoma",No,34.4489743,-97.5094704
73529,1623,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Comanche, Oklahoma",No,34.3689747,-97.96392399999999
